	X24_mean	p0_mean	theta	prob	log2FC	length	P	ncbi_id
lcl|NC_013967.1_cds_WP_004043599.1_2353	47.2455521329852	44.6923529559101	0.0511504501353805	0.0673725332068467	0.0801505136897178	377	0.932627466793153	lcl|NC_013967.1_cds_WP_004043599.1_2353
lcl|NC_013967.1_cds_WP_004043888.1_2077	106.903492915323	67.6405410382371	0.285994456804688	0.7775953332372	0.660348887148749	278	0.2224046667628	lcl|NC_013967.1_cds_WP_004043888.1_2077
lcl|NC_013967.1_cds_WP_004043600.1_2352	14.1515327964794	20.0163357901689	-0.257435922493061	0.74091075234632	-0.500219572889627	1283	0.25908924765368	lcl|NC_013967.1_cds_WP_004043600.1_2352
lcl|NC_013967.1_cds_WP_004043601.1_2351	3.65652184722024	8.23896449552442	-0.469620095287774	0.915589812862463	-1.17199104343003	1871	0.0844101871375373	lcl|NC_013967.1_cds_WP_004043601.1_2351
lcl|NC_013967.1_cds_WP_004043434.1_2511	39.7671247839542	49.6710388609191	-0.189419844285379	0.575138114675865	-0.320828663657863	767	0.424861885324135	lcl|NC_013967.1_cds_WP_004043434.1_2511
lcl|NC_013967.1_cds_WP_004043604.1_2348	26.0979749700468	29.3903567582239	-0.071934285301665	0.141754304836399	-0.171405003854171	275	0.858245695163601	lcl|NC_013967.1_cds_WP_004043604.1_2348
lcl|NC_013967.1_cds_WP_004043643.1_2311	3.51443627160557	2.88123947450476	0.0649709417921098	0.109697831312776	0.286603719087166	509	0.890302168687224	lcl|NC_013967.1_cds_WP_004043643.1_2311
lcl|NC_013967.1_cds_WP_004043581.1_2372	456.921558877709	156.464403805599	1.80943976260946	0.999467675662565	1.54611203830427	392	0.00053232433743533	lcl|NC_013967.1_cds_WP_004043581.1_2372
lcl|NC_013967.1_cds_WP_004043606.1_2346	272.979446684965	113.605000440395	1.1199286287092	0.990196210739331	1.26476599312542	389	0.00980378926066861	lcl|NC_013967.1_cds_WP_004043606.1_2346
lcl|NC_013967.1_cds_WP_004041722.1_2820	3.88294210044309	6.74833851663215	-0.266180264663065	0.755336129857406	-0.797382150286903	1415	0.244663870142594	lcl|NC_013967.1_cds_WP_004041722.1_2820
lcl|NC_013967.1_cds_WP_004042226.1_3311	419.863824367957	174.43556871418	1.34031817151523	0.995805289484143	1.26722724395998	908	0.00419471051585674	lcl|NC_013967.1_cds_WP_004042226.1_3311
lcl|NC_013967.1_cds_WP_004043609.1_2343	2.77727232133089	7.83909563722929	-0.461873444972941	0.912366653784867	-1.49701858099265	740	0.0876333462151333	lcl|NC_013967.1_cds_WP_004043609.1_2343
lcl|NC_013967.1_cds_WP_004043615.1_2338	2.36499599284794	5.92548483712972	-0.546564604604698	0.935827344882968	-1.3250954644242	869	0.0641726551170323	lcl|NC_013967.1_cds_WP_004043615.1_2338
lcl|NC_013967.1_cds_WP_004043584.1_2369	89.5946252098802	41.1149933362196	0.685843553378729	0.97044996935314	1.12374759240785	302	0.0295500306468599	lcl|NC_013967.1_cds_WP_004043584.1_2369
lcl|NC_013967.1_cds_WP_004041965.1_3062	52.3629252634121	8.90103080979383	1.19795672291314	0.997359127977165	2.55650136956243	1157	0.00264087202283458	lcl|NC_013967.1_cds_WP_004041965.1_3062
lcl|NC_013967.1_cds_WP_081442885.1_2336	3.4062378342491	2.43613105070253	0.167268477044323	0.512830355373427	0.483587427504376	602	0.487169644626573	lcl|NC_013967.1_cds_WP_081442885.1_2336
lcl|NC_013967.1_cds_WP_004043618.1_2335	44.3982003134416	62.1895352110202	-0.256800005346228	0.73986186411661	-0.486170636929975	425	0.26013813588339	lcl|NC_013967.1_cds_WP_004043618.1_2335
lcl|NC_013967.1_cds_WP_049914800.1_2976	1.13671544125269	1.62229081031297	-0.246979596208643	0.721744471374767	-0.51316131536043	1808	0.278255528625233	lcl|NC_013967.1_cds_WP_049914800.1_2976
lcl|NC_013967.1_cds_WP_004043620.1_2333	3.26287467335574	9.71834053593442	-0.33172611124249	0.835610932015774	-1.57456641141737	446	0.164389067984226	lcl|NC_013967.1_cds_WP_004043620.1_2333
