	X00_mean	X08_mean	theta	prob	log2FC	length	P	ncbi_id
lcl|NC_013966.1_cds_WP_004040852.1_950	3.32345151089949	5.43893927610336	-0.226262810173296	0.837169285285574	-0.710643013543213	776	0.162830714714426	lcl|NC_013966.1_cds_WP_004040852.1_950
lcl|NC_013967.1_cds_WP_004043464.1_2482	135.491607314633	98.5542161853513	0.304531640280616	0.882642824884876	0.459213993524449	593	0.117357175115124	lcl|NC_013967.1_cds_WP_004043464.1_2482
lcl|NC_013967.1_cds_WP_004044097.1_1873	3716.78618546555	3059.83922646708	0.314160712562538	0.889324635713587	0.28059984587178	281	0.110675364286413	lcl|NC_013967.1_cds_WP_004044097.1_1873
lcl|NC_013967.1_cds_WP_004041616.1_2726	723.8176969816	460.27350300201	1.04659548495843	0.989941387624495	0.653134989346781	560	0.0100586123755046	lcl|NC_013967.1_cds_WP_004041616.1_2726
lcl|NC_013964.1_cds_WP_004041308.1_315	2.33253047847526	8.06067332775664	-0.526307412768293	0.961021285841945	-1.78900442316891	1379	0.0389787141580551	lcl|NC_013964.1_cds_WP_004041308.1_315
lcl|NC_013967.1_cds_WP_004043465.1_2481	2.91726102944949	1.20882794600821	0.348191923674488	0.910972061563249	1.27100556225761	1331	0.0890279384367513	lcl|NC_013967.1_cds_WP_004043465.1_2481
lcl|NC_013967.1_cds_WP_004043466.1_2480	1.86662885738793	2.20379434976084	-0.0949234012368183	0.428856367054544	-0.239554498620296	1754	0.571143632945456	lcl|NC_013967.1_cds_WP_004043466.1_2480
lcl|NC_013967.1_cds_WP_004043470.1_2476	17.1567872649212	22.1934994838359	-0.149342973179719	0.686817460475105	-0.371357747629138	917	0.313182539524895	lcl|NC_013967.1_cds_WP_004043470.1_2476
lcl|NC_013967.1_cds_WP_004043478.1_2469	22.2864381486262	11.748353806555	0.444156166393483	0.941178891282498	0.923707442584364	875	0.0588211087175021	lcl|NC_013967.1_cds_WP_004043478.1_2469
lcl|NC_013967.1_cds_WP_004043026.1_3745	87.7443580625668	321.060930264187	-1.62672588442298	0.997293297498769	-1.87146884631515	779	0.00270670250123139	lcl|NC_013967.1_cds_WP_004043026.1_3745
