	X00_mean	X04_mean	theta	prob	log2FC	length	P	ncbi_id
lcl|NC_013967.1_cds_WP_004044952.1_3964	545.260431547975	809.031160655814	-1.24533957260305	0.990958819397629	-0.569249804807903	641	0.00904118060237125	lcl|NC_013967.1_cds_WP_004044952.1_3964
lcl|NC_013967.1_cds_WP_004044951.1_3963	508.688349412319	756.303908022539	-0.965982315405039	0.982449278340431	-0.57218402146884	392	0.0175507216595689	lcl|NC_013967.1_cds_WP_004044951.1_3963
lcl|NC_013967.1_cds_WP_013035500.1_3962	17.3988723002609	34.8321615964407	-0.584364406790708	0.960021293051927	-1.00142620423006	992	0.0399787069480733	lcl|NC_013967.1_cds_WP_013035500.1_3962
lcl|NC_013967.1_cds_WP_004044943.1_3961	26.1159197192913	23.405883623109	0.0838555368350558	0.169856537591635	0.158058280757461	2576	0.830143462408365	lcl|NC_013967.1_cds_WP_004044943.1_3961
lcl|NC_013967.1_cds_WP_004044927.1_3959	94.1848845258027	61.8518514425692	0.43402170875798	0.908935085340351	0.606678763474782	605	0.0910649146596493	lcl|NC_013967.1_cds_WP_004044927.1_3959
lcl|NC_013967.1_cds_WP_004044925.1_3958	124.846478685396	889.5642377572	-4.26215163164141	1	-2.83294365963249	914	0	lcl|NC_013967.1_cds_WP_004044925.1_3958
lcl|NC_013967.1_cds_WP_004044915.1_3954	421.631552927119	453.581862295155	-0.102126157819218	0.268877720326746	-0.10538011580432	275	0.731122279673254	lcl|NC_013967.1_cds_WP_004044915.1_3954
lcl|NC_013967.1_cds_WP_004044914.1_3953	5.22261220185772	5.59601985410592	-0.0467233979639765	0.0521922835581622	-0.0996294987657594	980	0.947807716441838	lcl|NC_013967.1_cds_WP_004044914.1_3953
lcl|NC_013967.1_cds_WP_004044911.1_3952	2.0641402474508	3.82346552773901	-0.323487666803754	0.843059595203928	-0.889339869225004	923	0.156940404796072	lcl|NC_013967.1_cds_WP_004044911.1_3952
lcl|NC_013967.1_cds_WP_013035280.1_3947	12.206544050621	6.06306391904444	0.377147422830083	0.87226255425602	1.0095358614082	1160	0.12773744574398	lcl|NC_013967.1_cds_WP_013035280.1_3947
lcl|NC_013967.1_cds_WP_004044900.1_3946	27645.5520474635	54061.8496397596	-1.86528980257074	0.99231150227043	-0.967563491409389	389	0.00768849772957025	lcl|NC_013967.1_cds_WP_004044900.1_3946
lcl|NC_013967.1_cds_3945	7.7264701938588	4.38390671527542	0.276802956340168	0.791456918465857	0.817592375699908	909	0.208543081534143	lcl|NC_013967.1_cds_3945
lcl|NC_013967.1_cds_WP_004044895.1_3943	141.483968928433	200.368978403384	-0.340214095373703	0.859656203316092	-0.502020568976017	368	0.140343796683908	lcl|NC_013967.1_cds_WP_004044895.1_3943
lcl|NC_013967.1_cds_WP_004044893.1_3942	53.3579453463032	85.38071262862	-0.371582666315364	0.880614849069811	-0.678207090311463	251	0.119385150930189	lcl|NC_013967.1_cds_WP_004044893.1_3942
lcl|NC_013967.1_cds_WP_004044889.1_3940	6.54586719546534	6.3285449203729	0.0224243564257158	0.012186593506303	0.0487105041995221	1364	0.987813406493697	lcl|NC_013967.1_cds_WP_004044889.1_3940
lcl|NC_013967.1_cds_WP_004044886.1_3938	53.5747230049964	54.8191811224983	-0.0108293489607471	0.00234904464876817	-0.0331282918276174	188	0.997650955351232	lcl|NC_013967.1_cds_WP_004044886.1_3938
lcl|NC_013967.1_cds_3937	520.316300396494	277.714373374212	1.06676747338938	0.985206304124003	0.905787057414596	318	0.0147936958759967	lcl|NC_013967.1_cds_3937
lcl|NC_013967.1_cds_WP_004044873.1_3936	19.3244953827213	12.5870209950407	0.281942613185907	0.798883326301611	0.618493864946949	593	0.201116673698389	lcl|NC_013967.1_cds_WP_004044873.1_3936
lcl|NC_013967.1_cds_WP_004044866.1_3932	943.109892618521	1187.25434245197	-0.750487046671878	0.970088090883163	-0.332131242089287	203	0.0299119091168374	lcl|NC_013967.1_cds_WP_004044866.1_3932
lcl|NC_013967.1_cds_WP_004044864.1_3931	23.5417035352572	79.2979337206692	-1.09934370787201	0.989408996607785	-1.75206455278039	680	0.0105910033922151	lcl|NC_013967.1_cds_WP_004044864.1_3931
lcl|NC_013967.1_cds_WP_004044862.1_3930	0.63976999472757	19.3572365170549	-1.11989278341189	0.991632335975615	-4.91917586316651	233	0.00836766402438505	lcl|NC_013967.1_cds_WP_004044862.1_3930
lcl|NC_013967.1_cds_WP_004044859.1_3928	120.465598903096	182.614816272455	-0.470845191127973	0.927385858733775	-0.600182603695576	296	0.0726141412662253	lcl|NC_013967.1_cds_WP_004044859.1_3928
lcl|NC_013967.1_cds_WP_004044857.1_3927	4.65543885894158	19.5215424351914	-0.938362583630883	0.980985540918386	-2.06807796826382	965	0.0190144590816136	lcl|NC_013967.1_cds_WP_004044857.1_3927
lcl|NC_013967.1_cds_WP_004044855.1_3926	9.42130011362864	17.9228487016415	-0.399077634057906	0.893849806770945	-0.92780189446215	1823	0.106150193229055	lcl|NC_013967.1_cds_WP_004044855.1_3926
lcl|NC_013967.1_cds_WP_004044843.1_3923	30.6110045324196	0.393504476795604	3.28510212094376	1	6.28152652999353	209	0	lcl|NC_013967.1_cds_WP_004044843.1_3923
lcl|NC_013967.1_cds_WP_004044837.1_3919	3.04894358090979	1.53302427069582	0.285759260520984	0.803893477837399	0.991928916495644	1259	0.196106522162601	lcl|NC_013967.1_cds_WP_004044837.1_3919
lcl|NC_013967.1_cds_WP_049914907.1_3918	40.8474328255707	8.60990913517388	0.740900880540258	0.968159874059912	2.2461754935919	584	0.0318401259400881	lcl|NC_013967.1_cds_WP_049914907.1_3918
lcl|NC_013967.1_cds_WP_004044834.1_3916	56.7403325611143	34.7810419060742	0.434569386872193	0.909187483569469	0.706073455546429	665	0.090812516430531	lcl|NC_013967.1_cds_WP_004044834.1_3916
lcl|NC_013967.1_cds_WP_004044830.1_3913	14508.9650075788	1202.93556811665	6.02130699857526	1	3.59231333311529	191	0	lcl|NC_013967.1_cds_WP_004044830.1_3913
lcl|NC_013967.1_cds_WP_004044828.1_3912	88.3169177013769	27.281783129293	0.748440291368264	0.969220944912358	1.69475188074804	416	0.0307790550876422	lcl|NC_013967.1_cds_WP_004044828.1_3912
lcl|NC_013967.1_cds_WP_004044826.1_3911	38.8984304364636	80.3444669043724	-0.497332616222865	0.938033582194939	-1.04648672980366	212	0.061966417805061	lcl|NC_013967.1_cds_WP_004044826.1_3911
lcl|NC_013967.1_cds_WP_004044823.1_3909	36.2839205348958	33.14230113909	0.0746732028632163	0.133535320421482	0.130656574403056	1565	0.866464679578518	lcl|NC_013967.1_cds_WP_004044823.1_3909
lcl|NC_013967.1_cds_WP_004044820.1_3908	20.6257582200239	29.5213412110031	-0.206036075838364	0.643802930332965	-0.517311112280045	983	0.356197069667035	lcl|NC_013967.1_cds_WP_004044820.1_3908
lcl|NC_013967.1_cds_WP_004044818.1_3907	59.8275384459684	67.7641661066779	-0.104159438369376	0.278488204941134	-0.179712867825436	1106	0.721511795058866	lcl|NC_013967.1_cds_WP_004044818.1_3907
lcl|NC_013967.1_cds_WP_004044808.1_3904	25.6342106684432	40.1094589861054	-0.334456906582542	0.854448990978712	-0.645872031795195	650	0.145551009021288	lcl|NC_013967.1_cds_WP_004044808.1_3904
lcl|NC_013967.1_cds_WP_004044805.1_3902	3.12535960535056	1.91858761032453	0.276535148075565	0.791033715592073	0.703977550871253	1019	0.208966284407927	lcl|NC_013967.1_cds_WP_004044805.1_3902
lcl|NC_013967.1_cds_WP_004044803.1_3901	6.03048545319568	9.15493016512273	-0.313446090883121	0.830970744057939	-0.602274737478621	1589	0.169029255942061	lcl|NC_013967.1_cds_WP_004044803.1_3901
lcl|NC_013967.1_cds_WP_004044797.1_3898	12.7662879911171	20.4092703919937	-0.334778340686077	0.854751954673915	-0.676885509972581	1499	0.145248045326085	lcl|NC_013967.1_cds_WP_004044797.1_3898
lcl|NC_013967.1_cds_WP_004044789.1_3895	14.7177005462468	14.909824499888	-0.00962149436904082	0.00184595073702276	-0.0187109898625804	2612	0.998154049262977	lcl|NC_013967.1_cds_WP_004044789.1_3895
lcl|NC_013967.1_cds_WP_004044786.1_3893	7.87004871627753	15.2097746779322	-0.444406097753338	0.91550791666352	-0.950554309433535	1055	0.0844920833364797	lcl|NC_013967.1_cds_WP_004044786.1_3893
lcl|NC_013967.1_cds_WP_004044777.1_3890	60.5730134680263	44.3822775148858	0.248353931355614	0.734034956198031	0.448691483739936	890	0.265965043801969	lcl|NC_013967.1_cds_WP_004044777.1_3890
lcl|NC_013967.1_cds_WP_004044773.1_3888	93.597107322323	53.1995933886432	0.52609276705688	0.942826597636598	0.815048724032599	377	0.0571734023634016	lcl|NC_013967.1_cds_WP_004044773.1_3888
lcl|NC_013967.1_cds_WP_004044769.1_3886	48.6740600906686	221.49793793928	-1.59756476530038	0.998444041766003	-2.18606824241238	392	0.0015559582339969	lcl|NC_013967.1_cds_WP_004044769.1_3886
lcl|NC_013967.1_cds_WP_004044767.1_3885	10.6335273384048	16.3608799544543	-0.279615535899788	0.78205307288786	-0.621630099367706	599	0.21794692711214	lcl|NC_013967.1_cds_WP_004044767.1_3885
lcl|NC_013967.1_cds_WP_004044765.1_3884	15.0512773477735	24.4802368672249	-0.34104465797204	0.860364162450274	-0.701731588886471	1313	0.139635837549726	lcl|NC_013967.1_cds_WP_004044765.1_3884
lcl|NC_013967.1_cds_WP_004044763.1_3883	12.4965187729586	15.9930474137327	-0.143324720655286	0.448599766925401	-0.355918613999479	719	0.551400233074599	lcl|NC_013967.1_cds_WP_004044763.1_3883
lcl|NC_013967.1_cds_3882	15.5559300493394	5.48487300342177	0.558466859830453	0.951964817387321	1.50393453049192	1157	0.0480351826126786	lcl|NC_013967.1_cds_3882
lcl|NC_013967.1_cds_WP_004044756.1_3880	54.4782300463394	26.1686704745477	0.578720993123268	0.956656528655347	1.0578392034309	749	0.0433434713446532	lcl|NC_013967.1_cds_WP_004044756.1_3880
lcl|NC_013967.1_cds_WP_004044752.1_3878	19.4099192491625	9.24708606610362	0.358610731131877	0.857978776521548	1.06972339451627	920	0.142021223478452	lcl|NC_013967.1_cds_WP_004044752.1_3878
lcl|NC_013967.1_cds_WP_004044748.1_3876	0.63976999472757	4.04285421365347	-1.3450867769037	0.993303919786984	-2.65974894397827	584	0.0066960802130156	lcl|NC_013967.1_cds_WP_004044748.1_3876
lcl|NC_013967.1_cds_WP_004044747.1_3875	4.50150150188238	5.47007639169252	-0.106220662817576	0.288236815797832	-0.281154679943553	998	0.711763184202168	lcl|NC_013967.1_cds_WP_004044747.1_3875
lcl|NC_013967.1_cds_WP_004044740.1_3872	532.904027615033	831.377017924728	-1.19562068973446	0.987367686543314	-0.641627130709552	290	0.0126323134566864	lcl|NC_013967.1_cds_WP_004044740.1_3872
lcl|NC_013967.1_cds_WP_004044738.1_3871	29.7859320426099	29.6617383960079	0.00192330669547556	0.000324188862615871	0.00602795088203269	422	0.999675811137384	lcl|NC_013967.1_cds_WP_004044738.1_3871
lcl|NC_013967.1_cds_WP_004044731.1_3868	5.71038610431416	9.3778259891441	-0.279807367567854	0.782350890146102	-0.715665213444501	1454	0.217649109853898	lcl|NC_013967.1_cds_WP_004044731.1_3868
lcl|NC_013967.1_cds_WP_004044729.1_3867	1.68139289021701	2.56904175416648	-0.260928792948121	0.752756642375752	-0.611573460508902	761	0.247243357624248	lcl|NC_013967.1_cds_WP_004044729.1_3867
lcl|NC_013967.1_cds_WP_004044727.1_3866	1.24298825345857	1.15228250891831	0.0339630152348183	0.0269455813159341	0.109318192167739	683	0.973054418684066	lcl|NC_013967.1_cds_WP_004044727.1_3866
lcl|NC_013967.1_cds_WP_004044724.1_3864	47.570942411317	54.8849074293189	-0.102537790243633	0.270827453235645	-0.206328876792744	587	0.729172546764355	lcl|NC_013967.1_cds_WP_004044724.1_3864
lcl|NC_013967.1_cds_WP_004044723.1_3863	4.60750047979948	5.709859397276	-0.115871431605261	0.333155805039144	-0.309470904217649	827	0.666844194960856	lcl|NC_013967.1_cds_WP_004044723.1_3863
lcl|NC_013967.1_cds_WP_004044720.1_3860	43.3821961684345	23.9413785115256	0.386822457129735	0.879736769138315	0.857596866396167	527	0.120263230861685	lcl|NC_013967.1_cds_WP_004044720.1_3860
lcl|NC_013967.1_cds_WP_004044718.1_3858	106.857674011453	66.4376959809389	0.468498826829357	0.923943375800647	0.685616571744977	1409	0.076056624199353	lcl|NC_013967.1_cds_WP_004044718.1_3858
lcl|NC_013967.1_cds_WP_004044717.1_3857	471.70701457797	335.961436270606	0.63032688028719	0.961941061952039	0.489595413746302	263	0.038058938047961	lcl|NC_013967.1_cds_WP_004044717.1_3857
lcl|NC_013967.1_cds_WP_004044714.1_3854	6.32525142846785	8.19414382365155	-0.131614621774744	0.402066291009296	-0.373470387219121	917	0.597933708990704	lcl|NC_013967.1_cds_WP_004044714.1_3854
lcl|NC_013967.1_cds_WP_013035286.1_3960	860.722640226356	255.610499027491	1.99287180674471	0.998811055552014	1.7516013223851	389	0.00118894444798623	lcl|NC_013967.1_cds_WP_013035286.1_3960
lcl|NC_013967.1_cds_WP_004044713.1_3853	3.20015787791183	1.1882420711595	0.469002494564856	0.92415274696656	1.42931430645079	1004	0.0758472530334399	lcl|NC_013967.1_cds_WP_004044713.1_3853
lcl|NC_013967.1_cds_WP_004044710.1_3850	3.34501474042965	7.46724504445383	-0.416418907224002	0.902371200803018	-1.15856350678517	578	0.0976287991969815	lcl|NC_013967.1_cds_WP_004044710.1_3850
lcl|NC_013967.1_cds_WP_004044709.1_3849	6.58745662680865	44.6380562650088	-1.09074302279372	0.988259013930124	-2.76048074443394	587	0.0117409860698757	lcl|NC_013967.1_cds_WP_004044709.1_3849
lcl|NC_013967.1_cds_WP_004044704.1_3845	1.04623057191753	0.826088493029941	0.102531660706971	0.25143513260408	0.340832591982363	1223	0.74856486739592	lcl|NC_013967.1_cds_WP_004044704.1_3845
lcl|NC_013967.1_cds_WP_004044703.1_3844	27.3438020145981	76.0532859948849	-0.837142434812403	0.977229405534459	-1.47579672687913	443	0.0227705944655406	lcl|NC_013967.1_cds_WP_004044703.1_3844
lcl|NC_013967.1_cds_WP_013035604.1_3843	2.46392523728794	4.82827578890312	-0.394408426660874	0.891618458086659	-0.970549603425238	1304	0.108381541913341	lcl|NC_013967.1_cds_WP_013035604.1_3843
lcl|NC_013967.1_cds_WP_004044701.1_3842	0.946405317644335	4.01935874319118	-0.698215147938028	0.962656841623304	-2.08643526421106	1352	0.0373431583766963	lcl|NC_013967.1_cds_WP_004044701.1_3842
lcl|NC_013967.1_cds_WP_013035546.1_3840	82.7011600366322	73.0672619234427	0.114586126898251	0.305371409532679	0.178682420292517	722	0.694628590467321	lcl|NC_013967.1_cds_WP_013035546.1_3840
lcl|NC_013967.1_cds_WP_004044698.1_3839	1419.02498073278	430.531265166777	2.71678415598581	0.997164157817675	1.72071007203911	722	0.00283584218232458	lcl|NC_013967.1_cds_WP_004044698.1_3839
lcl|NC_013967.1_cds_WP_004044696.1_3837	165.634771839887	90.2235245017505	0.463692953251452	0.921962099499941	0.87643002088434	200	0.0780379005000587	lcl|NC_013967.1_cds_WP_004044696.1_3837
lcl|NC_013967.1_cds_WP_004044690.1_3831	2.35501530720779	0.82053415757521	0.350466749040248	0.852030521622601	1.52110113986858	617	0.147969478377399	lcl|NC_013967.1_cds_WP_004044690.1_3831
lcl|NC_013967.1_cds_WP_004044689.1_3830	22.2824806484196	20.4910305363603	0.0572044185512669	0.0763007672637372	0.120917310668214	980	0.923699232736263	lcl|NC_013967.1_cds_WP_004044689.1_3830
lcl|NC_013967.1_cds_WP_004044688.1_3829	5.55888289619156	17.4173897219185	-0.770411065190836	0.972054558409841	-1.64766153330082	1376	0.0279454415901588	lcl|NC_013967.1_cds_WP_004044688.1_3829
lcl|NC_013967.1_cds_WP_004044681.1_3823	9.99839065466375	8.78513585419644	0.0873113447141355	0.184366791894127	0.18663130036617	893	0.815633208105873	lcl|NC_013967.1_cds_WP_004044681.1_3823
lcl|NC_013967.1_cds_WP_004044680.1_3822	37.0796156242956	10.9774080711781	0.820824759757039	0.976043561073287	1.7560888358768	569	0.0239564389267131	lcl|NC_013967.1_cds_WP_004044680.1_3822
lcl|NC_013967.1_cds_WP_004044677.1_3819	302.49598122644	94.6130384970237	1.80814130459192	0.998554816082014	1.67680505750208	827	0.00144518391798576	lcl|NC_013967.1_cds_WP_004044677.1_3819
lcl|NC_013967.1_cds_WP_049914905.1_3817	20.1714536146181	18.6560506997038	0.059394405949998	0.0824853656373806	0.112671438243453	1139	0.917514634362619	lcl|NC_013967.1_cds_WP_049914905.1_3817
lcl|NC_013967.1_cds_WP_004044671.1_3813	120.718457170418	104.226577634347	0.145552855026376	0.434314634641055	0.211923063096138	485	0.565685365358945	lcl|NC_013967.1_cds_WP_004044671.1_3813
lcl|NC_013967.1_cds_WP_004044669.1_3811	263.947979773368	115.518265662975	1.16346115511971	0.991252544738982	1.19213263627945	449	0.0087474552610185	lcl|NC_013967.1_cds_WP_004044669.1_3811
lcl|NC_013967.1_cds_WP_004044705.1_3846	8.90050391199699	10.182899683377	-0.089110345613881	0.207652610145356	-0.194189518580267	1658	0.792347389854644	lcl|NC_013967.1_cds_WP_004044705.1_3846
lcl|NC_013967.1_cds_WP_004044664.1_3806	6.36903927055819	7.9623622941708	-0.132453996856612	0.405556212855113	-0.322120749321569	2009	0.594443787144887	lcl|NC_013967.1_cds_WP_004044664.1_3806
lcl|NC_013967.1_cds_WP_004044663.1_3805	9.39119895874419	7.92158914928645	0.0964151777373185	0.224097216130253	0.245519477851421	548	0.775902783869747	lcl|NC_013967.1_cds_WP_004044663.1_3805
lcl|NC_013967.1_cds_WP_004044661.1_3803	19.329741223304	45.244736225006	-0.57464561463926	0.958041187469348	-1.22692763512694	431	0.0419588125306521	lcl|NC_013967.1_cds_WP_004044661.1_3803
lcl|NC_013967.1_cds_WP_004044660.1_3802	6.98449015748487	1.99276869804644	0.810424492786062	0.976237574727306	1.80938054261257	1376	0.0237624252726937	lcl|NC_013967.1_cds_WP_004044660.1_3802
lcl|NC_013967.1_cds_WP_004044658.1_3800	3.47688947745914	4.28757904498842	-0.143693914240868	0.450027886678135	-0.302366061035391	1652	0.549972113321865	lcl|NC_013967.1_cds_WP_004044658.1_3800
lcl|NC_013967.1_cds_WP_004044657.1_3799	58.3158870186042	71.7678918515768	-0.15789925838395	0.501147499602423	-0.29944957192213	353	0.498852500397577	lcl|NC_013967.1_cds_WP_004044657.1_3799
lcl|NC_013967.1_cds_WP_004044656.1_3798	10.083862684215	29.9121691364912	-0.535898643485862	0.948367988499888	-1.56868415624376	578	0.0516320115001118	lcl|NC_013967.1_cds_WP_004044656.1_3798
lcl|NC_013967.1_cds_WP_004044655.1_3797	5.61235802707492	20.4861332822006	-0.623311524781956	0.965651725689578	-1.86796875384648	461	0.0343482743104215	lcl|NC_013967.1_cds_WP_004044655.1_3797
lcl|NC_013967.1_cds_WP_004044654.1_3796	4.54940546954123	6.06076193991302	-0.179818961570045	0.571502198708016	-0.413821154425411	1550	0.428497801291984	lcl|NC_013967.1_cds_WP_004044654.1_3796
lcl|NC_013967.1_cds_WP_004044650.1_3792	3.38206158886682	2.45901436069365	0.158941603369926	0.483575794785271	0.459822771787611	950	0.516424205214729	lcl|NC_013967.1_cds_WP_004044650.1_3792
lcl|NC_013967.1_cds_3791	2.8593072390059	7.46044077817647	-0.717284362575487	0.965087233917807	-1.38359522125582	895	0.0349127660821927	lcl|NC_013967.1_cds_3791
lcl|NC_013967.1_cds_WP_013035365.1_3789	71.5235350087791	51.6391912664289	0.337831634796397	0.843484213115237	0.469951636205589	617	0.156515786884763	lcl|NC_013967.1_cds_WP_013035365.1_3789
lcl|NC_013967.1_cds_WP_013035341.1_3786	1.03105559182525	2.20954853224166	-0.501299228227377	0.939327632537797	-1.09962949876576	1241	0.0606723674622027	lcl|NC_013967.1_cds_WP_013035341.1_3786
lcl|NC_013967.1_cds_WP_004044646.1_3784	1.92098119886664	7.53509396304636	-0.544123756358642	0.95051747736398	-1.97178210337583	785	0.0494825226360198	lcl|NC_013967.1_cds_WP_004044646.1_3784
lcl|NC_013967.1_cds_WP_013035380.1_3782	217.421689513107	774.022544399423	-1.67184592806395	0.999998990062076	-1.83187971967311	302	1.00993792384596e-06	lcl|NC_013967.1_cds_WP_013035380.1_3782
lcl|NC_013967.1_cds_WP_004041397.1_3779	1.75287263823059	4.67180691343141	-0.462263790040304	0.923492709260043	-1.41425947332635	1103	0.0765072907399565	lcl|NC_013967.1_cds_WP_004041397.1_3779
lcl|NC_013967.1_cds_WP_004043056.1_3775	47.373869723014	17.7813584666856	0.629966868273727	0.961925212806442	1.41372597500766	581	0.0380747871935583	lcl|NC_013967.1_cds_WP_004043056.1_3775
lcl|NC_013967.1_cds_WP_004043055.1_3774	27.2435287455017	40.2347761351033	-0.331612890589801	0.851625516022426	-0.562529423629125	1361	0.148374483977574	lcl|NC_013967.1_cds_WP_004043055.1_3774
lcl|NC_013967.1_cds_WP_004044917.1_3955	42.7106152925681	43.1725422586701	-0.00657524570937113	0.000712371164931169	-0.0155193681416868	227	0.999287628835069	lcl|NC_013967.1_cds_WP_004044917.1_3955
lcl|NC_013967.1_cds_WP_004043053.1_3772	525.677287223824	317.06544579615	0.590106678620693	0.958703353141737	0.729396742947098	395	0.0412966468582633	lcl|NC_013967.1_cds_WP_004043053.1_3772
lcl|NC_013967.1_cds_WP_004043052.1_3771	202.648171403152	240.399510870543	-0.243709170369513	0.723903183716873	-0.246456803391919	371	0.276096816283127	lcl|NC_013967.1_cds_WP_004043052.1_3771
lcl|NC_013967.1_cds_WP_004043050.1_3769	20.4595318333966	26.4047600999135	-0.203642219467501	0.637842892057683	-0.368024900987516	1847	0.362157107942317	lcl|NC_013967.1_cds_WP_004043050.1_3769
lcl|NC_013967.1_cds_WP_004043049.1_3768	4491.87373065164	10569.408595366	-3.49790953557645	0.999999999999997	-1.23450537551072	218	3.10862446895044e-15	lcl|NC_013967.1_cds_WP_004043049.1_3768
lcl|NC_013967.1_cds_WP_013035544.1_3765	8.74059005410641	3.55790666180474	0.469953147223326	0.924536460768901	1.29670201212747	1106	0.0754635392310988	lcl|NC_013967.1_cds_WP_013035544.1_3765
lcl|NC_013967.1_cds_WP_004043045.1_3764	2.40311032866378	4.40544917193473	-0.354511468753688	0.870552007946232	-0.874386236082491	1337	0.129447992053768	lcl|NC_013967.1_cds_WP_004043045.1_3764
lcl|NC_013967.1_cds_WP_004043043.1_3762	19.3916366440092	16.3828215070776	0.100349597727406	0.241640963935574	0.243250726905857	761	0.758359036064426	lcl|NC_013967.1_cds_WP_004043043.1_3762
lcl|NC_013967.1_cds_WP_013035593.1_3760	87.4915676582255	25.7030515826212	0.832447643628125	0.9758384197014	1.76720432539912	1313	0.0241615802985998	lcl|NC_013967.1_cds_WP_013035593.1_3760
lcl|NC_013967.1_cds_WP_004043040.1_3759	16.5695825972608	31.7427538398108	-0.520839215585574	0.944579823921699	-0.937890034256606	695	0.0554201760783005	lcl|NC_013967.1_cds_WP_004043040.1_3759
lcl|NC_013967.1_cds_WP_004043039.1_3758	811.428377375955	882.884578585022	-0.198371614122017	0.624034653163979	-0.121761086010717	320	0.375965346836021	lcl|NC_013967.1_cds_WP_004043039.1_3758
lcl|NC_013967.1_cds_WP_004043038.1_3757	119.258579633895	23.617333163854	1.4547094821753	0.988461027419174	2.33617508757891	731	0.011538972580826	lcl|NC_013967.1_cds_WP_004043038.1_3757
lcl|NC_013967.1_cds_WP_004043037.1_3756	10.9536957726554	8.30616309858795	0.205432313507544	0.623318640982656	0.399163611003166	758	0.376681359017344	lcl|NC_013967.1_cds_WP_004043037.1_3756
lcl|NC_013967.1_cds_WP_004043034.1_3753	12.9048666860513	6.42028316968071	0.535825898953023	0.945633066674232	1.00720640309981	1040	0.0543669333257679	lcl|NC_013967.1_cds_WP_004043034.1_3753
lcl|NC_013967.1_cds_WP_004043033.1_3752	36.4746257375436	49.5078204795483	-0.26048472014404	0.752042554124124	-0.440763262965742	962	0.247957445875876	lcl|NC_013967.1_cds_WP_004043033.1_3752
lcl|NC_013967.1_cds_WP_004043032.1_3751	0.63976999472757	4.65189699269259	-0.649325326587827	0.965545118113204	-2.86219391483839	455	0.0344548818867956	lcl|NC_013967.1_cds_WP_004043032.1_3751
lcl|NC_013967.1_cds_WP_004043030.1_3749	176.752934521997	44.857165835797	1.26091180955461	0.988674772219172	1.97832379132774	347	0.0113252277808282	lcl|NC_013967.1_cds_WP_004043030.1_3749
lcl|NC_013967.1_cds_WP_004043027.1_3746	167.850892108266	781.160198993127	-2.90167973854573	0.999999999999998	-2.21843823931775	392	1.77635683940025e-15	lcl|NC_013967.1_cds_WP_004043027.1_3746
lcl|NC_013967.1_cds_WP_004043024.1_3743	73.2002282296991	376.837534209294	-1.99816891690723	0.999808278750629	-2.36402261731044	437	0.000191721249370946	lcl|NC_013967.1_cds_WP_004043024.1_3743
lcl|NC_013967.1_cds_WP_004043022.1_3741	495.540214631769	5866.55736821355	-4.80875306582765	0.999999999999998	-3.56544009829539	194	2.1094237467878e-15	lcl|NC_013967.1_cds_WP_004043022.1_3741
lcl|NC_013967.1_cds_WP_004043020.1_3739	46.386708869009	79.5686621445695	-0.514694897145197	0.94303247800787	-0.778488851150622	1199	0.0569675219921301	lcl|NC_013967.1_cds_WP_004043020.1_3739
lcl|NC_013967.1_cds_WP_004043017.1_3736	1.86230480867241	1.43316787893188	0.0975267244796123	0.229047116064011	0.377881607756198	815	0.770952883935989	lcl|NC_013967.1_cds_WP_004043017.1_3736
lcl|NC_013967.1_cds_WP_004043016.1_3735	12.5624607285818	2.50618845842302	0.631554948102683	0.961998843977222	2.32555227578162	962	0.0380011560227775	lcl|NC_013967.1_cds_WP_004043016.1_3735
lcl|NC_013967.1_cds_3733	7.63925005921119	2.06758239071775	0.477989013609195	0.927699076072197	1.88548619643268	577	0.0723009239278029	lcl|NC_013967.1_cds_3733
lcl|NC_013967.1_cds_WP_013035579.1_3780	3.28367833050934	39.191349220765	-1.30701756316292	0.991368959289897	-3.57715052814274	1169	0.00863104071010301	lcl|NC_013967.1_cds_WP_013035579.1_3780
lcl|NC_013967.1_cds_WP_004043014.1_3732	1.21060983776318	0.880204838982278	0.156060900511688	0.473287501740431	0.459822771787611	2654	0.526712498259569	lcl|NC_013967.1_cds_WP_004043014.1_3732
lcl|NC_013967.1_cds_WP_004043013.1_3731	1.85709722707568	1.557004505653	0.0994530768028079	0.237635406213464	0.254276229290925	2756	0.762364593786536	lcl|NC_013967.1_cds_WP_004043013.1_3731
lcl|NC_013967.1_cds_WP_004043012.1_3730	0.883577573923808	2.43954602180774	-0.548860947263183	0.951770922622218	-1.46518399258998	1124	0.0482290773777821	lcl|NC_013967.1_cds_WP_004043012.1_3730
lcl|NC_013967.1_cds_WP_004043010.1_3728	32.5509956140435	8.57362533671355	0.678559862927049	0.966151055539883	1.92472439217961	746	0.0338489444601174	lcl|NC_013967.1_cds_WP_004043010.1_3728
lcl|NC_013967.1_cds_WP_004043009.1_3727	1.71520105825086	1.27894598039175	0.110213019465884	0.285905462614264	0.423422371496821	746	0.714094537385736	lcl|NC_013967.1_cds_WP_004043009.1_3727
lcl|NC_013967.1_cds_WP_004043008.1_3726	1.16005438753866	1.79510788126505	-0.249329462328974	0.733667921434534	-0.629878103141834	1103	0.266332078565466	lcl|NC_013967.1_cds_WP_004043008.1_3726
lcl|NC_013967.1_cds_WP_013035402.1_3725	265.342466292036	152.337096727985	0.703005935425677	0.967177102435919	0.800588281864744	365	0.0328228975640805	lcl|NC_013967.1_cds_WP_013035402.1_3725
